# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.200, 8.900 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-02-27 16:00,2022-02-27 17:00,0.020,0.023,0.010,4.525
2022-02-27 17:00,2022-02-27 18:00,0,0,0,3.881
2022-02-27 18:00,2022-02-27 19:00,0,0,0,3.462
2022-02-27 19:00,2022-02-27 20:00,0,0,0,2.862
2022-02-27 20:00,2022-02-27 21:00,0,0,0,2.143
2022-02-27 21:00,2022-02-27 22:00,0,0,0,1.629
2022-02-27 22:00,2022-02-27 23:00,0,0,0,1.317
2022-02-27 23:00,2022-02-28 00:00,0,0,0,1.017
2022-02-28 00:00,2022-02-28 01:00,0,0,0,0.696
2022-02-28 01:00,2022-02-28 02:00,0,0,0,0.442
2022-02-28 02:00,2022-02-28 03:00,0,0,0,0.148
2022-02-28 03:00,2022-02-28 04:00,0,0,0,-0.025
2022-02-28 04:00,2022-02-28 05:00,0,0,0,-0.250
2022-02-28 05:00,2022-02-28 06:00,0,0,0,-0.410
2022-02-28 06:00,2022-02-28 07:00,0.034,0.031,0.017,-0.202
2022-02-28 07:00,2022-02-28 08:00,0.292,0.267,0.049,0.772
2022-02-28 08:00,2022-02-28 09:00,0.502,0.494,0.057,2.205
2022-02-28 09:00,2022-02-28 10:00,0.643,0.666,0.062,3.946
2022-02-28 10:00,2022-02-28 11:00,0.720,0.771,0.066,5.387
2022-02-28 11:00,2022-02-28 12:00,0.739,0.800,0.067,6.496
2022-02-28 12:00,2022-02-28 13:00,0.701,0.751,0.066,7.065
2022-02-28 13:00,2022-02-28 14:00,0.603,0.627,0.063,7.267
2022-02-28 14:00,2022-02-28 15:00,0.443,0.437,0.057,7.109
2022-02-28 15:00,2022-02-28 16:00,0.222,0.202,0.046,6.324
2022-02-28 16:00,2022-02-28 17:00,0.023,0.026,0.011,4.730
2022-02-28 17:00,2022-02-28 18:00,0,0,0,3.990
2022-02-28 18:00,2022-02-28 19:00,0,0,0,3.235
2022-02-28 19:00,2022-02-28 20:00,0,0,0,2.481
2022-02-28 20:00,2022-02-28 21:00,0,0,0,1.961
2022-02-28 21:00,2022-02-28 22:00,0,0,0,1.924
2022-02-28 22:00,2022-02-28 23:00,0,0,0,1.613
2022-02-28 23:00,2022-03-01 00:00,0,0,0,1.119
2022-03-01 00:00,2022-03-01 01:00,0,0,0,0.790
2022-03-01 01:00,2022-03-01 02:00,0,0,0,0.542
2022-03-01 02:00,2022-03-01 03:00,0,0,0,0.290
2022-03-01 03:00,2022-03-01 04:00,0,0,0,0.008
2022-03-01 04:00,2022-03-01 05:00,0,0,0,-0.262
2022-03-01 05:00,2022-03-01 06:00,0,0,0,-0.370
2022-03-01 06:00,2022-03-01 07:00,0.006,0.002,0.014,-0.264
2022-03-01 07:00,2022-03-01 08:00,0.042,0.006,0.052,0.201
2022-03-01 08:00,2022-03-01 09:00,0.091,0.013,0.096,0.924
2022-03-01 09:00,2022-03-01 10:00,0.213,0.061,0.174,1.996
2022-03-01 10:00,2022-03-01 11:00,0.253,0.077,0.201,3.423
2022-03-01 11:00,2022-03-01 12:00,0.184,0.033,0.174,4.486
2022-03-01 12:00,2022-03-01 13:00,0.131,0.015,0.137,4.977
2022-03-01 13:00,2022-03-01 14:00,0.085,0.007,0.097,5.136
2022-03-01 14:00,2022-03-01 15:00,0.045,0.003,0.059,5.059
2022-03-01 15:00,2022-03-01 16:00,0.017,0.001,0.029,4.898
2022-03-01 16:00,2022-03-01 17:00,0,0,0.005,4.441
2022-03-01 17:00,2022-03-01 18:00,0,0,0,4.048
2022-03-01 18:00,2022-03-01 19:00,0,0,0,3.662
2022-03-01 19:00,2022-03-01 20:00,0,0,0,3.428
2022-03-01 20:00,2022-03-01 21:00,0,0,0,3.240
2022-03-01 21:00,2022-03-01 22:00,0,0,0,2.930
2022-03-01 22:00,2022-03-01 23:00,0,0,0,2.518
2022-03-01 23:00,2022-03-02 00:00,0,0,0,1.974
2022-03-02 00:00,2022-03-02 01:00,0,0,0,1.437
2022-03-02 01:00,2022-03-02 02:00,0,0,0,1.191
2022-03-02 02:00,2022-03-02 03:00,0,0,0,1.016
2022-03-02 03:00,2022-03-02 04:00,0,0,0,1.029
2022-03-02 04:00,2022-03-02 05:00,0,0,0,0.825
2022-03-02 05:00,2022-03-02 06:00,0,0,0,0.841
2022-03-02 06:00,2022-03-02 07:00,0.013,0.007,0.018,0.970
2022-03-02 07:00,2022-03-02 08:00,0.093,0.039,0.073,1.405
2022-03-02 08:00,2022-03-02 09:00,0.251,0.152,0.122,2.089
2022-03-02 09:00,2022-03-02 10:00,0.435,0.343,0.133,3.154
2022-03-02 10:00,2022-03-02 11:00,0.598,0.559,0.115,4.334
2022-03-02 11:00,2022-03-02 12:00,0.708,0.731,0.089,5.376
2022-03-02 12:00,2022-03-02 13:00,0.678,0.700,0.083,6.206
2022-03-02 13:00,2022-03-02 14:00,0.581,0.581,0.079,6.573
2022-03-02 14:00,2022-03-02 15:00,0.422,0.397,0.072,6.515
2022-03-02 15:00,2022-03-02 16:00,0.208,0.175,0.058,5.827
2022-03-02 16:00,2022-03-02 17:00,0.023,0.023,0.015,3.891
2022-03-02 17:00,2022-03-02 18:00,0,0,0,2.739
2022-03-02 18:00,2022-03-02 19:00,0,0,0,2.006
2022-03-02 19:00,2022-03-02 20:00,0,0,0,1.268
2022-03-02 20:00,2022-03-02 21:00,0,0,0,0.733
2022-03-02 21:00,2022-03-02 22:00,0,0,0,0.794
2022-03-02 22:00,2022-03-02 23:00,0,0,0,0.908
2022-03-02 23:00,2022-03-03 00:00,0,0,0,0.884
2022-03-03 00:00,2022-03-03 01:00,0,0,0,0.725
2022-03-03 01:00,2022-03-03 02:00,0,0,0,0.359
2022-03-03 02:00,2022-03-03 03:00,0,0,0,0.127
2022-03-03 03:00,2022-03-03 04:00,0,0,0,0.287
2022-03-03 04:00,2022-03-03 05:00,0,0,0,0.337
2022-03-03 05:00,2022-03-03 06:00,0,-0,0,0.220
2022-03-03 06:00,2022-03-03 07:00,0.015,0.007,0.020,0.260
2022-03-03 07:00,2022-03-03 08:00,0.102,0.042,0.078,0.425
2022-03-03 08:00,2022-03-03 09:00,0.234,0.127,0.129,0.888
2022-03-03 09:00,2022-03-03 10:00,0.375,0.252,0.154,1.637
2022-03-03 10:00,2022-03-03 11:00,0.486,0.379,0.154,2.754
2022-03-03 11:00,2022-03-03 12:00,0.671,0.657,0.108,4.174
2022-03-03 12:00,2022-03-03 13:00,0.694,0.717,0.084,5.300
2022-03-03 13:00,2022-03-03 14:00,0.617,0.629,0.074,5.962
2022-03-03 14:00,2022-03-03 15:00,0.459,0.445,0.066,6.063
2022-03-03 15:00,2022-03-03 16:00,0.242,0.215,0.054,5.511
2022-03-03 16:00,2022-03-03 17:00,0.035,0.034,0.016,3.601
2022-03-03 17:00,2022-03-03 18:00,0,0,0,2.324
2022-03-03 18:00,2022-03-03 19:00,0,0,0,1.592
2022-03-03 19:00,2022-03-03 20:00,0,0,0,0.939
2022-03-03 20:00,2022-03-03 21:00,0,0,0,0.512
2022-03-03 21:00,2022-03-03 22:00,0,0,0,0.539
2022-03-03 22:00,2022-03-03 23:00,0,0,0,0.693
2022-03-03 23:00,2022-03-04 00:00,0,0,0,0.789
2022-03-04 00:00,2022-03-04 01:00,0,0,0,0.802
2022-03-04 01:00,2022-03-04 02:00,0,0,0,0.515
2022-03-04 02:00,2022-03-04 03:00,0,0,0,0.156
2022-03-04 03:00,2022-03-04 04:00,0,0,0,-0.104
2022-03-04 04:00,2022-03-04 05:00,0,0,0,-0.360
2022-03-04 05:00,2022-03-04 06:00,0,-0,0,-0.535
2022-03-04 06:00,2022-03-04 07:00,0.020,0.010,0.023,-0.477
2022-03-04 07:00,2022-03-04 08:00,0.102,0.041,0.079,-0.053
2022-03-04 08:00,2022-03-04 09:00,0.223,0.114,0.130,0.422
2022-03-04 09:00,2022-03-04 10:00,0.378,0.253,0.155,1.231
2022-03-04 10:00,2022-03-04 11:00,0.535,0.447,0.144,2.492
2022-03-04 11:00,2022-03-04 12:00,0.683,0.676,0.104,4.076
2022-03-04 12:00,2022-03-04 13:00,0.719,0.754,0.079,5.175
2022-03-04 13:00,2022-03-04 14:00,0.624,0.637,0.073,5.654
2022-03-04 14:00,2022-03-04 15:00,0.466,0.452,0.066,5.596
2022-03-04 15:00,2022-03-04 16:00,0.249,0.221,0.055,5.047
2022-03-04 16:00,2022-03-04 17:00,0.038,0.036,0.018,3.289
2022-03-04 17:00,2022-03-04 18:00,0,0,0,2.105
2022-03-04 18:00,2022-03-04 19:00,0,0,0,1.504
2022-03-04 19:00,2022-03-04 20:00,0,0,0,0.904
2022-03-04 20:00,2022-03-04 21:00,0,0,0,0.359
2022-03-04 21:00,2022-03-04 22:00,0,0,0,-0.133
2022-03-04 22:00,2022-03-04 23:00,0,0,0,-0.518
2022-03-04 23:00,2022-03-05 00:00,0,0,0,-0.771
2022-03-05 00:00,2022-03-05 01:00,0,0,0,-0.981
2022-03-05 01:00,2022-03-05 02:00,0,0,0,-1.112
2022-03-05 02:00,2022-03-05 03:00,0,0,0,-1.166
2022-03-05 03:00,2022-03-05 04:00,0,0,0,-1.192
2022-03-05 04:00,2022-03-05 05:00,0,0,0,-1.198
2022-03-05 05:00,2022-03-05 06:00,0,-0,0,-1.009
2022-03-05 06:00,2022-03-05 07:00,0.057,0.046,0.027,-0.684
2022-03-05 07:00,2022-03-05 08:00,0.288,0.250,0.061,0.311
2022-03-05 08:00,2022-03-05 09:00,0.513,0.497,0.066,1.557
2022-03-05 09:00,2022-03-05 10:00,0.650,0.662,0.072,3.036
2022-03-05 10:00,2022-03-05 11:00,0.720,0.751,0.079,4.069
2022-03-05 11:00,2022-03-05 12:00,0.737,0.774,0.082,4.608
2022-03-05 12:00,2022-03-05 13:00,0.683,0.699,0.086,4.906
2022-03-05 13:00,2022-03-05 14:00,0.575,0.561,0.086,5.027
2022-03-05 14:00,2022-03-05 15:00,0.409,0.369,0.082,4.906
2022-03-05 15:00,2022-03-05 16:00,0.194,0.150,0.067,4.391
2022-03-05 16:00,2022-03-05 17:00,0.023,0.018,0.019,3.026
2022-03-05 17:00,2022-03-05 18:00,0,0,0,2.078
2022-03-05 18:00,2022-03-05 19:00,0,0,0,1.498
2022-03-05 19:00,2022-03-05 20:00,0,0,0,0.861
2022-03-05 20:00,2022-03-05 21:00,0,0,0,0.345
2022-03-05 21:00,2022-03-05 22:00,0,0,0,0.007
2022-03-05 22:00,2022-03-05 23:00,0,0,0,-0.124
2022-03-05 23:00,2022-03-06 00:00,0,0,0,-0.178
2022-03-06 00:00,2022-03-06 01:00,0,0,0,-0.202
2022-03-06 01:00,2022-03-06 02:00,0,0,0,-0.211
2022-03-06 02:00,2022-03-06 03:00,0,0,0,-0.181
2022-03-06 03:00,2022-03-06 04:00,0,0,0,-0.134
2022-03-06 04:00,2022-03-06 05:00,0,0,0,0.028
2022-03-06 05:00,2022-03-06 06:00,0,-0,0,-0.024
2022-03-06 06:00,2022-03-06 07:00,0.068,0.056,0.029,0.368
2022-03-06 07:00,2022-03-06 08:00,0.277,0.236,0.065,1.788
2022-03-06 08:00,2022-03-06 09:00,0.482,0.453,0.076,2.808
2022-03-06 09:00,2022-03-06 10:00,0.627,0.626,0.081,3.585
2022-03-06 10:00,2022-03-06 11:00,0.725,0.758,0.080,4.218
2022-03-06 11:00,2022-03-06 12:00,0.742,0.781,0.082,4.778
2022-03-06 12:00,2022-03-06 13:00,0.699,0.724,0.083,5.191
2022-03-06 13:00,2022-03-06 14:00,0.582,0.571,0.087,5.404
2022-03-06 14:00,2022-03-06 15:00,0.363,0.303,0.097,5.371
2022-03-06 15:00,2022-03-06 16:00,0.170,0.119,0.074,5.041
2022-03-06 16:00,2022-03-06 17:00,0.024,0.017,0.021,3.869
2022-03-06 17:00,2022-03-06 18:00,0,0,0,2.876
2022-03-06 18:00,2022-03-06 19:00,0,0,0,2.348
2022-03-06 19:00,2022-03-06 20:00,0,0,0,1.724
2022-03-06 20:00,2022-03-06 21:00,0,0,0,1.119
2022-03-06 21:00,2022-03-06 22:00,0,0,0,0.631
2022-03-06 22:00,2022-03-06 23:00,0,0,0,0.315
2022-03-06 23:00,2022-03-07 00:00,0,0,0,0.307
2022-03-07 00:00,2022-03-07 01:00,0,0,0,0.417
2022-03-07 01:00,2022-03-07 02:00,0,0,0,0.419
2022-03-07 02:00,2022-03-07 03:00,0,0,0,0.154
2022-03-07 03:00,2022-03-07 04:00,0,0,0,-0.021
2022-03-07 04:00,2022-03-07 05:00,0,0,0,-0.156
2022-03-07 05:00,2022-03-07 06:00,0,0,0,-0.281
2022-03-07 06:00,2022-03-07 07:00,0.068,0.052,0.033,0.031
2022-03-07 07:00,2022-03-07 08:00,0.278,0.237,0.065,0.962
2022-03-07 08:00,2022-03-07 09:00,0.532,0.524,0.062,2.074
2022-03-07 09:00,2022-03-07 10:00,0.674,0.702,0.066,3.841
2022-03-07 10:00,2022-03-07 11:00,0.740,0.793,0.072,5.604
2022-03-07 11:00,2022-03-07 12:00,0.751,0.809,0.075,6.570
2022-03-07 12:00,2022-03-07 13:00,0.724,0.778,0.072,7.079
2022-03-07 13:00,2022-03-07 14:00,0.632,0.660,0.068,7.321
2022-03-07 14:00,2022-03-07 15:00,0.478,0.474,0.062,7.172
2022-03-07 15:00,2022-03-07 16:00,0.267,0.244,0.053,6.444
2022-03-07 16:00,2022-03-07 17:00,0.052,0.048,0.021,4.746
2022-03-07 17:00,2022-03-07 18:00,0,0,0,3.642
2022-03-07 18:00,2022-03-07 19:00,0,0,0,3.140
2022-03-07 19:00,2022-03-07 20:00,0,0,0,2.780
2022-03-07 20:00,2022-03-07 21:00,0,0,0,2.493
2022-03-07 21:00,2022-03-07 22:00,0,0,0,2.299
2022-03-07 22:00,2022-03-07 23:00,0,0,0,2.072
2022-03-07 23:00,2022-03-08 00:00,0,0,0,1.640
2022-03-08 00:00,2022-03-08 01:00,0,0,0,1.034
2022-03-08 01:00,2022-03-08 02:00,0,0,0,0.535
2022-03-08 02:00,2022-03-08 03:00,0,0,0,0.240
2022-03-08 03:00,2022-03-08 04:00,0,0,0,0.064
2022-03-08 04:00,2022-03-08 05:00,0,0,0,-0.111
2022-03-08 05:00,2022-03-08 06:00,0,0,0,-0.272
2022-03-08 06:00,2022-03-08 07:00,0.106,0.092,0.031,0.393
2022-03-08 07:00,2022-03-08 08:00,0.337,0.314,0.052,1.899
2022-03-08 08:00,2022-03-08 09:00,0.536,0.534,0.060,3.086
2022-03-08 09:00,2022-03-08 10:00,0.671,0.702,0.066,4.814
2022-03-08 10:00,2022-03-08 11:00,0.745,0.806,0.070,6.392
2022-03-08 11:00,2022-03-08 12:00,0.763,0.834,0.071,7.243
2022-03-08 12:00,2022-03-08 13:00,0.726,0.785,0.070,7.725
2022-03-08 13:00,2022-03-08 14:00,0.633,0.665,0.067,7.975
2022-03-08 14:00,2022-03-08 15:00,0.482,0.482,0.061,7.978
2022-03-08 15:00,2022-03-08 16:00,0.275,0.256,0.052,7.382
2022-03-08 16:00,2022-03-08 17:00,0.059,0.055,0.022,5.484
2022-03-08 17:00,2022-03-08 18:00,0,0,0,4.285
2022-03-08 18:00,2022-03-08 19:00,0,0,0,4.032
2022-03-08 19:00,2022-03-08 20:00,0,0,0,3.672
2022-03-08 20:00,2022-03-08 21:00,0,0,0,3.128
2022-03-08 21:00,2022-03-08 22:00,0,0,0,2.497
2022-03-08 22:00,2022-03-08 23:00,0,0,0,1.882
2022-03-08 23:00,2022-03-09 00:00,0,0,0,1.331
2022-03-09 00:00,2022-03-09 01:00,0,0,0,0.866
2022-03-09 01:00,2022-03-09 02:00,0,0,0,0.469
2022-03-09 02:00,2022-03-09 03:00,0,0,0,0.211
2022-03-09 03:00,2022-03-09 04:00,0,0,0,0.016
2022-03-09 04:00,2022-03-09 05:00,0,0,0,-0.156
2022-03-09 05:00,2022-03-09 06:00,0,0,0.001,-0.293
2022-03-09 06:00,2022-03-09 07:00,0.086,0.067,0.037,0.431
2022-03-09 07:00,2022-03-09 08:00,0.317,0.282,0.061,1.661
2022-03-09 08:00,2022-03-09 09:00,0.527,0.516,0.067,3.087
2022-03-09 09:00,2022-03-09 10:00,0.669,0.694,0.071,4.890
2022-03-09 10:00,2022-03-09 11:00,0.742,0.799,0.075,6.980
2022-03-09 11:00,2022-03-09 12:00,0.757,0.825,0.077,8.340
2022-03-09 12:00,2022-03-09 13:00,0.713,0.766,0.078,9.017
2022-03-09 13:00,2022-03-09 14:00,0.612,0.632,0.077,9.281
2022-03-09 14:00,2022-03-09 15:00,0.452,0.436,0.074,9.174
2022-03-09 15:00,2022-03-09 16:00,0.243,0.209,0.065,8.371
2022-03-09 16:00,2022-03-09 17:00,0.045,0.034,0.029,6.538
2022-03-09 17:00,2022-03-09 18:00,0,0,0,5.344
2022-03-09 18:00,2022-03-09 19:00,0,0,0,4.873
2022-03-09 19:00,2022-03-09 20:00,0,0,0,4.285
2022-03-09 20:00,2022-03-09 21:00,0,0,0,3.628
2022-03-09 21:00,2022-03-09 22:00,0,0,0,3.039
2022-03-09 22:00,2022-03-09 23:00,0,0,0,2.480
2022-03-09 23:00,2022-03-10 00:00,0,0,0,2.001
2022-03-10 00:00,2022-03-10 01:00,0,0,0,1.505
2022-03-10 01:00,2022-03-10 02:00,0,0,0,1.030
2022-03-10 02:00,2022-03-10 03:00,0,0,0,0.688
2022-03-10 03:00,2022-03-10 04:00,0,0,0,0.403
2022-03-10 04:00,2022-03-10 05:00,0,0,0,0.249
2022-03-10 05:00,2022-03-10 06:00,0,0,0.001,0.097
2022-03-10 06:00,2022-03-10 07:00,0.077,0.056,0.039,0.553
2022-03-10 07:00,2022-03-10 08:00,0.336,0.305,0.059,1.664
2022-03-10 08:00,2022-03-10 09:00,0.536,0.531,0.065,3.571
2022-03-10 09:00,2022-03-10 10:00,0.671,0.703,0.070,5.837
2022-03-10 10:00,2022-03-10 11:00,0.745,0.809,0.074,7.700
2022-03-10 11:00,2022-03-10 12:00,0.762,0.837,0.076,8.872
2022-03-10 12:00,2022-03-10 13:00,0.723,0.784,0.076,9.453
2022-03-10 13:00,2022-03-10 14:00,0.628,0.658,0.073,9.636
2022-03-10 14:00,2022-03-10 15:00,0.472,0.466,0.070,9.427
2022-03-10 15:00,2022-03-10 16:00,0.262,0.233,0.062,8.715
2022-03-10 16:00,2022-03-10 17:00,0.052,0.040,0.030,7.314
2022-03-10 17:00,2022-03-10 18:00,0,0,0,6.136
2022-03-10 18:00,2022-03-10 19:00,0,0,0,5.622
2022-03-10 19:00,2022-03-10 20:00,0,0,0,5.043
2022-03-10 20:00,2022-03-10 21:00,0,0,0,4.447
2022-03-10 21:00,2022-03-10 22:00,0,0,0,3.781
2022-03-10 22:00,2022-03-10 23:00,0,0,0,3.039
2022-03-10 23:00,2022-03-11 00:00,0,0,0,2.325
2022-03-11 00:00,2022-03-11 01:00,0,0,0,1.696
2022-03-11 01:00,2022-03-11 02:00,0,0,0,1.162
2022-03-11 02:00,2022-03-11 03:00,0,0,0,0.685
2022-03-11 03:00,2022-03-11 04:00,0,0,0,0.197
2022-03-11 04:00,2022-03-11 05:00,0,0,0,-0.305
2022-03-11 05:00,2022-03-11 06:00,0,0.001,0.001,-0.744
2022-03-11 06:00,2022-03-11 07:00,0.128,0.112,0.034,-0.690
2022-03-11 07:00,2022-03-11 08:00,0.370,0.349,0.049,0.270
2022-03-11 08:00,2022-03-11 09:00,0.574,0.580,0.055,1.707
2022-03-11 09:00,2022-03-11 10:00,0.714,0.759,0.060,3.268
2022-03-11 10:00,2022-03-11 11:00,0.791,0.869,0.063,4.772
2022-03-11 11:00,2022-03-11 12:00,0.807,0.898,0.064,6.090
2022-03-11 12:00,2022-03-11 13:00,0.766,0.844,0.064,7.001
2022-03-11 13:00,2022-03-11 14:00,0.672,0.720,0.061,7.417
2022-03-11 14:00,2022-03-11 15:00,0.519,0.529,0.056,7.336
2022-03-11 15:00,2022-03-11 16:00,0.308,0.293,0.049,6.881
2022-03-11 16:00,2022-03-11 17:00,0.075,0.066,0.029,5.954
2022-03-11 17:00,2022-03-11 18:00,0,0,0,4.805
2022-03-11 18:00,2022-03-11 19:00,0,0,0,3.856
2022-03-11 19:00,2022-03-11 20:00,0,0,0,3.128
2022-03-11 20:00,2022-03-11 21:00,0,0,0,2.628
2022-03-11 21:00,2022-03-11 22:00,0,0,0,2.303
2022-03-11 22:00,2022-03-11 23:00,0,0,0,1.952
2022-03-11 23:00,2022-03-12 00:00,0,0,0,1.577
2022-03-12 00:00,2022-03-12 01:00,0,0,0,1.185
2022-03-12 01:00,2022-03-12 02:00,0,0,0,0.724
2022-03-12 02:00,2022-03-12 03:00,0,0,0,0.293
2022-03-12 03:00,2022-03-12 04:00,0,0,0,-0.114
2022-03-12 04:00,2022-03-12 05:00,0,0,0,-0.370
2022-03-12 05:00,2022-03-12 06:00,0,0,0.002,-0.468
2022-03-12 06:00,2022-03-12 07:00,0.067,0.038,0.046,-0.105
2022-03-12 07:00,2022-03-12 08:00,0.180,0.098,0.102,0.921
2022-03-12 08:00,2022-03-12 09:00,0.264,0.141,0.148,2.346
2022-03-12 09:00,2022-03-12 10:00,0.386,0.249,0.174,3.809
2022-03-12 10:00,2022-03-12 11:00,0.563,0.478,0.156,5.335
2022-03-12 11:00,2022-03-12 12:00,0.658,0.629,0.131,6.836
2022-03-12 12:00,2022-03-12 13:00,0.607,0.565,0.132,7.900
2022-03-12 13:00,2022-03-12 14:00,0.508,0.448,0.128,8.513
2022-03-12 14:00,2022-03-12 15:00,0.395,0.335,0.108,8.712
2022-03-12 15:00,2022-03-12 16:00,0.210,0.152,0.086,8.236
2022-03-12 16:00,2022-03-12 17:00,0.041,0.022,0.036,6.770
2022-03-12 17:00,2022-03-12 18:00,0,0,0,5.731
2022-03-12 18:00,2022-03-12 19:00,0,0,0,5.313
2022-03-12 19:00,2022-03-12 20:00,0,0,0,4.699
2022-03-12 20:00,2022-03-12 21:00,0,0,0,3.991
2022-03-12 21:00,2022-03-12 22:00,0,0,0,3.372
2022-03-12 22:00,2022-03-12 23:00,0,0,0,2.844
2022-03-12 23:00,2022-03-13 00:00,0,0,0,2.295
2022-03-13 00:00,2022-03-13 01:00,0,0,0,1.713
2022-03-13 01:00,2022-03-13 02:00,0,0,0,1.134
2022-03-13 02:00,2022-03-13 03:00,0,0,0,0.546
2022-03-13 03:00,2022-03-13 04:00,0,0,0,-0.056
2022-03-13 04:00,2022-03-13 05:00,0,0,0,-0.583
2022-03-13 05:00,2022-03-13 06:00,0,0.001,0.002,-1.000
2022-03-13 06:00,2022-03-13 07:00,0.135,0.116,0.037,-0.632
2022-03-13 07:00,2022-03-13 08:00,0.375,0.353,0.052,0.705
2022-03-13 08:00,2022-03-13 09:00,0.572,0.577,0.059,2.759
2022-03-13 09:00,2022-03-13 10:00,0.702,0.744,0.066,4.853
2022-03-13 10:00,2022-03-13 11:00,0.772,0.843,0.070,6.454
2022-03-13 11:00,2022-03-13 12:00,0.783,0.862,0.074,7.705
2022-03-13 12:00,2022-03-13 13:00,0.726,0.780,0.079,8.574
2022-03-13 13:00,2022-03-13 14:00,0.606,0.617,0.085,9.054
2022-03-13 14:00,2022-03-13 15:00,0.444,0.417,0.084,9.119
2022-03-13 15:00,2022-03-13 16:00,0.251,0.211,0.071,8.546
2022-03-13 16:00,2022-03-13 17:00,0.060,0.042,0.037,7.205
2022-03-13 17:00,2022-03-13 18:00,0,0,0,5.965
2022-03-13 18:00,2022-03-13 19:00,0,0,0,5.348
2022-03-13 19:00,2022-03-13 20:00,0,0,0,4.677
2022-03-13 20:00,2022-03-13 21:00,0,0,0,4.087
2022-03-13 21:00,2022-03-13 22:00,0,0,0,3.642
2022-03-13 22:00,2022-03-13 23:00,0,0,0,3.317
2022-03-13 23:00,2022-03-14 00:00,0,0,0,3.010
2022-03-14 00:00,2022-03-14 01:00,0,0,0,2.640
2022-03-14 01:00,2022-03-14 02:00,0,0,0,2.186
2022-03-14 02:00,2022-03-14 03:00,0,0,0,1.703
2022-03-14 03:00,2022-03-14 04:00,0,0,0,1.245
2022-03-14 04:00,2022-03-14 05:00,0,0,0,0.796
2022-03-14 05:00,2022-03-14 06:00,0,0,0.003,0.479
2022-03-14 06:00,2022-03-14 07:00,0.059,0.021,0.054,1.088
2022-03-14 07:00,2022-03-14 08:00,0.162,0.063,0.119,2.176
2022-03-14 08:00,2022-03-14 09:00,0.236,0.088,0.173,3.649
2022-03-14 09:00,2022-03-14 10:00,0.263,0.082,0.209,5.242
2022-03-14 10:00,2022-03-14 11:00,0.238,0.051,0.215,6.440
2022-03-14 11:00,2022-03-14 12:00,0.176,0.021,0.179,7.178
2022-03-14 12:00,2022-03-14 13:00,0.115,0.008,0.129,7.443
2022-03-14 13:00,2022-03-14 14:00,0.063,0.003,0.080,7.382
2022-03-14 14:00,2022-03-14 15:00,0.031,0.001,0.045,7.140
2022-03-14 15:00,2022-03-14 16:00,0.009,0,0.020,6.809
2022-03-14 16:00,2022-03-14 17:00,0,0,0.006,6.513
2022-03-14 17:00,2022-03-14 18:00,0,0,0,6.341
2022-03-14 18:00,2022-03-14 19:00,0,0,0,6.241
2022-03-14 19:00,2022-03-14 20:00,0,0,0,6.107
2022-03-14 20:00,2022-03-14 21:00,0,0,0,5.910
2022-03-14 21:00,2022-03-14 22:00,0,0,0,5.680
2022-03-14 22:00,2022-03-14 23:00,0,0,0,5.516
2022-03-14 23:00,2022-03-15 00:00,0,0,0,5.459
2022-03-15 00:00,2022-03-15 01:00,0,0,0,5.409
2022-03-15 01:00,2022-03-15 02:00,0,0,0,5.354
2022-03-15 02:00,2022-03-15 03:00,0,0,0,5.216
2022-03-15 03:00,2022-03-15 04:00,0,0,0,4.945
2022-03-15 04:00,2022-03-15 05:00,0,0,0,4.686
2022-03-15 05:00,2022-03-15 06:00,0,0,0.002,4.505
2022-03-15 06:00,2022-03-15 07:00,0.016,0.001,0.027,4.685
2022-03-15 07:00,2022-03-15 08:00,0.043,0.003,0.057,4.747
2022-03-15 08:00,2022-03-15 09:00,0.071,0.004,0.086,4.827
2022-03-15 09:00,2022-03-15 10:00,0.112,0.008,0.125,5.248
2022-03-15 10:00,2022-03-15 11:00,0.151,0.013,0.160,5.931
2022-03-15 11:00,2022-03-15 12:00,0.162,0.015,0.171,6.660
2022-03-15 12:00,2022-03-15 13:00,0.146,0.012,0.157,7.268
2022-03-15 13:00,2022-03-15 14:00,0.101,0.007,0.116,7.646
2022-03-15 14:00,2022-03-15 15:00,0.059,0.003,0.075,7.712
2022-03-15 15:00,2022-03-15 16:00,0.028,0.001,0.042,7.351
2022-03-15 16:00,2022-03-15 17:00,0.006,0,0.015,6.775
2022-03-15 17:00,2022-03-15 18:00,0,0,0,6.295
2022-03-15 18:00,2022-03-15 19:00,0,0,0,6.028
2022-03-15 19:00,2022-03-15 20:00,0,0,0,5.795
2022-03-15 20:00,2022-03-15 21:00,0,0,0,5.577
